Hs,Ht,Hd,Hr,Cv,FF,FD,SD,SA,FSR,RT,C_E,P_E,TCE,Workload,Time,tc,fn
0.005785705,0.004581908,0.030490444,0.019700497,3.179479036,22,632.6963872,187.7311324,19.78272123,3.370226234,135,0.446318291,0.473628055,7.403061091,3,921,6.825460036,6.825460036
0.005795608,0.004442329,0.030904749,0.019904623,3.219649206,15,634.5555871,189.8570667,19.55720077,3.34228058,143,0.446342648,0.477015709,7.404887576,3,924,6.828712072,6.828712072
0.005805511,0.004302751,0.031319054,0.020108748,3.259819376,29,636.414787,191.9830011,19.33168031,3.314953842,138,0.446367006,0.480403364,7.40671073,3,927,6.831953566,6.831953566
0.005815414,0.004163173,0.03173336,0.020312874,3.299989545,29,638.2739869,194.1089355,19.10615986,3.288225683,142,0.446391364,0.483791018,7.408530567,3,930,6.835184586,6.835184586
0.005825317,0.004023595,0.032147665,0.020516999,3.340159715,29,640.1331869,196.2348698,18.8806394,3.262076651,144,0.446415721,0.487178673,7.410347098,3,933,6.838405201,6.838405201
0.00583522,0.003884016,0.03256197,0.020721125,3.380329885,28,641.9923868,198.3608042,18.65511894,3.236488123,128,0.446440079,0.490566327,7.412160335,3,936,6.841615476,6.841615476
0.005845123,0.003744438,0.032976275,0.02092525,3.420500055,28,643.8515867,200.4867385,18.42959848,3.21144227,135,0.446464436,0.493953982,7.41397029,3,939,6.844815479,6.844815479
0.005855026,0.00360486,0.033390581,0.021129376,3.460670224,28,645.7107866,202.6126729,18.20407802,3.186922009,133,0.446488794,0.497341636,7.415776975,3,942,6.848005275,6.848005275
0.005864929,0.003465282,0.033804886,0.021333501,3.500840394,28,647.5699866,204.7386073,17.97855756,3.162910968,139,0.446513152,0.500729291,7.417580402,3,945,6.851184927,6.851184927
0.005874832,0.003325703,0.034219191,0.021537627,3.541010564,27,649.4291865,206.8645416,17.75303711,3.139393447,136,0.446537509,0.504116945,7.419380583,3,948,6.854354502,6.854354502
0.005884735,0.003186125,0.034633496,0.021741752,3.581180733,27,651.2883864,208.990476,17.52751665,3.116354386,135,0.446561867,0.5075046,7.421177529,3,951,6.857514063,6.857514063
0.005894638,0.003046547,0.035047802,0.021945878,3.621350903,27,653.1475863,211.1164104,17.30199619,3.093779329,143,0.446586224,0.510892255,7.422971251,3,954,6.860663671,6.860663671
0.005904541,0.003465282,0.035462107,0.022150003,3.661521073,26,655.0067863,213.2423447,17.07647573,3.071654399,138,0.446610582,0.514279909,7.424761762,3,957,6.863803391,6.863803391
0.005914444,0.003325703,0.035876412,0.022354129,3.701691242,27,656.8659862,215.3682791,16.85095527,3.049966267,142,0.446634939,0.517667564,7.426549072,3,960,6.866933284,6.866933284
0.004690965,0.003893344,0.004458666,0.003556417,-0.026159263,21,493.786526,87.44806002,5.981198738,5.646626419,116,0.465253262,0.260708043,6.870053412,2,963,6.870053412,6.870053412
0.004694671,0.004623478,0.00444587,0.003542511,-0.031894386,26,254.9483283,87.68084799,5.663615,2.907685477,118,0.465726655,0.260370613,6.873163834,2,966,6.873163834,6.873163834
0.004698376,0.004693268,0.004433075,0.003528605,-0.03762951,26,404.5646438,87.91363596,5.346031262,4.601841789,127,0.466200048,0.260033182,6.876264612,2,969,6.876264612,6.876264612
0.004702081,0.008368945,0.004420279,0.0035147,-0.043364634,21,303.3333333,88.14642393,5.028447524,3.441243782,115,0.466673442,0.259695751,6.879355804,2,972,6.879355804,6.879355804
0.004705786,0.00398439,0.004407484,0.003500794,-0.049099757,25,388.86526,88.3792119,4.710863786,4.399962974,123,0.467146835,0.259358321,6.882437471,2,975,6.882437471,6.882437471
0.004709491,0.005126655,0.004394688,0.003486889,-0.054834881,24,290.0515464,88.61199987,4.393280048,3.273276157,117,0.467620228,0.25902089,6.88550967,2,978,6.88550967,6.88550967
0.004713196,0.00502387,0.004381893,0.003472983,-0.060570005,21,180.4656085,88.84478784,4.07569631,2.031245871,128,0.468093621,0.25868346,6.88857246,2,981,6.88857246,6.88857246
0.004716902,0.008568945,0.004369098,0.003459078,-0.066305128,26,285.0515464,89.07757581,14.53162242,3.200037089,118,0.468567014,0.258346029,6.891625897,2,984,6.891625897,6.891625897
0.004720607,0.005126655,0.004356302,0.003445172,-0.072040252,25,264.4966443,89.31036378,42.346578,2.96154481,117,0.469040407,0.258008599,6.894670039,2,987,6.894670039,6.894670039
0.004724312,0.008568945,0.004343507,0.003431266,-0.077775376,26,164.4966443,89.54315175,23.4329812,1.837065606,123,0.4695138,0.257671168,6.897704943,2,990,6.897704943,6.897704943
0.004728017,0.00502387,0.004330711,0.003417361,-0.0835105,24,220.7657658,89.77593972,32.8975689,2.459074965,121,0.469987193,0.257333737,6.900730664,2,993,6.900730664,6.900730664
0.004731722,0.005037342,0.004317916,0.003403455,-0.089245623,24,303.7845678,90.00872769,27.0928567,3.375056793,124,0.470460587,0.256996307,6.903747258,2,996,6.903747258,6.903747258
0.004735428,0.005126655,0.00430512,0.00338955,-0.094980747,22,189.83467,90.24151566,32.4568789,2.103629007,127,0.47093398,0.256658876,6.906754779,2,999,6.906754779,6.906754779
0.004739133,0.00502387,0.004292325,0.003375644,-0.100715871,22,102.7677054,90.47430363,20.7864221,1.135877274,119,0.471407373,0.256321446,6.909753282,2,1002,6.909753282,6.909753282
0.004742838,0.008568945,0.004279529,0.003361739,-0.106450994,25,170.5670294,90.7070916,33.8975689,1.880415593,119,0.471880766,0.255984015,6.91274282,2,1005,6.91274282,6.91274282
0.004746543,0.005126655,0.004266734,0.003347833,-0.112186118,25,124.3696443,90.93987957,32.4568789,1.367602914,117,0.472354159,0.255646585,6.915723449,2,1008,6.915723449,6.915723449
0.004750248,0.008568945,0.004253939,0.003333927,-0.117921242,22,124.3696443,91.17266754,33.8975689,1.364111062,122,0.472827552,0.255309154,6.918695219,2,1011,6.918695219,6.918695219
0.004753954,0.00502387,0.004241143,0.003320022,-0.123656365,21,252.9483283,91.40545551,20.7864221,2.767322004,125,0.473300945,0.254971723,6.921658184,2,1014,6.921658184,6.921658184
0.004757659,0.005037342,0.004228348,0.003306116,-0.129391489,26,269.3082988,91.63824348,26.34807424,2.938819957,119,0.473774338,0.254634293,6.924612396,2,1017,6.924612396,6.924612396
0.004761364,0.002142812,0.004215552,0.003292211,-0.135126613,24,142.0515464,91.87103145,24.78929082,1.546206069,119,0.474247731,0.254296862,6.927557906,2,1020,6.927557906,6.927557906
0.004765069,0.001231739,0.004202757,0.003278305,-0.140861736,23,235.8957658,92.10381942,14.67938499,2.561194175,118,0.474721125,0.253959432,6.930494766,2,1023,6.930494766,6.930494766
0.004768774,0.001357873,0.004189961,0.0032644,-0.14659686,24,308.3646438,92.33660739,13.45085375,3.339570865,118,0.475194518,0.253622001,6.933423026,2,1026,6.933423026,6.933423026
0.00477248,0.001581207,0.004177166,0.003250494,-0.152331984,23,113.5423333,109.4567893,16.45632333,1.037325633,123,0.475667911,0.253284571,6.936342736,2,1029,6.936342736,6.936342736
0.004776185,0.001581207,0.00416437,0.003236588,-0.158067107,22,110.4567054,57.72904651,16.45632333,1.913364451,115,0.476141304,0.25294714,6.939253946,2,1032,6.939253946,6.939253946
0.00477989,0.002018453,0.004151575,0.003222683,-0.163802231,26,102.4565464,86.2674032,12.56503065,1.187662345,119,0.476614697,0.25260971,6.942156706,2,1035,6.942156706,6.942156706
0.004783595,0.001973337,0.004138779,0.003208777,-0.169537355,23,269.3082988,57.72904651,20.6234355,4.665039786,120,0.47708809,0.252272279,6.945051064,2,1038,6.945051064,6.945051064
0.0047873,0.001813579,0.004125984,0.003194872,-0.175272478,25,326.8709536,63.89236374,24.34675224,5.115962761,115,0.477561483,0.251934848,6.947937069,2,1041,6.947937069,6.947937069
0.004791005,0.002569614,0.004113189,0.003180966,-0.181007602,22,145.2916085,68.47654,10.9289225,2.121772048,125,0.478034876,0.251597418,6.950814768,2,1044,6.950814768,6.950814768
0.004794711,0.00262166,0.004100393,0.00316706,-0.186742726,23,135.2988889,58.89787,19.002132,2.297177961,123,0.47850827,0.251259987,6.953684211,2,1047,6.953684211,6.953684211
0.004798416,0.002535861,0.004087598,0.003153155,-0.19247785,25,129.9857658,87.48897,18.68454826,1.485738897,126,0.478981663,0.250922557,6.956545443,2,1050,6.956545443,6.956545443
0.004802121,0.002450063,0.004074802,0.003139249,-0.198212973,21,178.9833283,72.56757,18.36696452,2.466436844,125,0.479455056,0.250585126,6.959398512,2,1053,6.959398512,6.959398512
0.004805826,0.002364264,0.004062007,0.003125344,-0.203948097,22,143.4417178,64.56897,18.04938078,2.221527117,118,0.479928449,0.250247696,6.962243464,2,1056,6.962243464,6.962243464
0.004809531,0.002278465,0.004049211,0.003111438,-0.209683221,22,138.6818288,63.44677,17.73179704,2.185798092,124,0.480401842,0.249910265,6.965080346,2,1059,6.965080346,6.965080346
0.004813237,0.002192666,0.004036416,0.003097533,-0.215418344,21,133.9219399,78.34678,17.41421331,1.70934836,117,0.480875235,0.249572834,6.967909202,2,1062,6.967909202,6.967909202
0.004816942,0.002106867,0.00402362,0.003083627,-0.221153468,23,129.162051,78.34678,17.09662957,1.64859425,128,0.481348628,0.249235404,6.970730078,2,1065,6.970730078,6.970730078
0.004820647,0.002021068,0.004010825,0.003069721,-0.226888592,26,269.3082988,63.98753,16.77904583,4.20876222,115,0.481822021,0.248897973,6.97354302,2,1068,6.97354302,6.97354302
0.004824352,0.001935269,0.00399803,0.003055816,-0.232623715,26,326.8709536,76.9043812,16.46146209,4.250355422,126,0.482295414,0.248560543,6.97634807,2,1071,6.97634807,6.97634807
0.004828057,0.001849471,0.003985234,0.00304191,-0.238358839,25,145.2916085,89.349862,16.14387835,1.626097738,121,0.482768808,0.248223112,6.979145275,2,1074,6.979145275,6.979145275
0.004831763,0.001763672,0.003972439,0.003028005,-0.244093963,26,135.2988889,59.72904651,15.82629462,2.265210928,128,0.483242201,0.247885682,6.981934677,2,1077,6.981934677,6.981934677
0.004835468,0.001677873,0.003959643,0.003014099,-0.249829086,23,129.9857658,66.0934678,15.50871088,1.966696107,124,0.483715594,0.247548251,6.98471632,2,1080,6.98471632,6.98471632
0.004839173,0.001592074,0.003946848,0.003000194,-0.25556421,26,178.9833283,55.8762834,15.19112714,3.203207469,128,0.484188987,0.24721082,6.987490247,2,1083,6.987490247,6.987490247
0.004842878,0.001506275,0.003934052,0.002986288,-0.261299334,22,143.4417178,123.8645389,14.8735434,1.158053137,128,0.48466238,0.24687339,6.9902565,2,1086,6.9902565,6.9902565
0.004846583,0.001420476,0.003921257,0.002972382,-0.267034457,25,138.6818288,57.72904651,14.55595966,2.402288574,117,0.485135773,0.246535959,6.993015123,2,1089,6.993015123,6.993015123
0.004850288,0.001334678,0.003908461,0.002958477,-0.272769581,25,133.9219399,76.19087488,14.23837593,1.757716264,122,0.485609166,0.246198529,6.995766156,2,1092,6.995766156,6.995766156
0.004853994,0.001248879,0.003895666,0.002944571,-0.278504705,24,129.162051,57.72904651,13.92079219,2.237384104,122,0.486082559,0.245861098,6.998509642,2,1095,6.998509642,6.998509642
0.004857699,0.00116308,0.003882871,0.002930666,-0.284239828,26,269.3082988,123.8645389,6.298782476,2.174216295,127,0.486555952,0.245523668,7.001245622,2,1098,7.001245622,7.001245622
0.004861404,0.001077281,0.003870075,0.00291676,-0.289974952,23,326.8709536,79.876381,5.981198738,4.092210357,125,0.487029346,0.245186237,7.003974137,2,1101,7.003974137,7.003974137
0.004865109,0.000991482,0.00385728,0.002902855,-0.295710076,22,145.2916085,52.98754,5.663615,2.741995731,125,0.487502739,0.244848806,7.006695227,2,1104,7.006695227,7.006695227
0.004868814,0.000905683,0.003844484,0.002888949,-0.3014452,26,135.2988889,89.67543,5.346031262,1.508762087,119,0.487976132,0.244511376,7.009408933,2,1107,7.009408933,7.009408933
0.00487252,0.000819884,0.003831689,0.002875043,-0.307180323,23,129.9857658,75.45372,5.028447524,1.722721766,123,0.488449525,0.244173945,7.012115294,2,1110,7.012115294,7.012115294
0.004876225,0.000734086,0.003818893,0.002861138,-0.312915447,22,178.9833283,78.65487,4.710863786,2.275553037,124,0.488922918,0.243836515,7.014814351,2,1113,7.014814351,7.014814351
0.00487993,0.004623478,0.003806098,0.002847232,-0.318650571,25,143.4417178,78.65487,4.393280048,1.823685142,127,0.489396311,0.243499084,7.017506143,2,1116,7.017506143,7.017506143
0.004883635,0.008568945,0.003793302,0.002833327,-0.324385694,21,138.6818288,71.98165,4.07569631,1.926627534,122,0.489869704,0.243161654,7.020190708,2,1119,7.020190708,7.020190708
0.00488734,0.005018923,0.003780507,0.002819421,-0.330120818,23,133.9219399,68.56349,14.53162242,1.95325442,116,0.490343097,0.242824223,7.022868086,2,1122,7.022868086,7.022868086
0.004891046,0.004897646,0.003767711,0.002805516,-0.335855942,21,129.162051,71.67361,42.346578,1.802086584,119,0.490816491,0.242486793,7.025538315,2,1125,7.025538315,7.025538315
0.004894751,0.004329877,0.003754916,0.00279161,-0.341591065,25,269.3082988,69.65378,23.4329812,3.866384549,117,0.491289884,0.242149362,7.028201432,2,1128,7.028201432,7.028201432
0.004898456,0.004678345,0.003742121,0.002777704,-0.347326189,21,326.8709536,77.90375326,15.19112714,4.195830623,119,0.491763277,0.241811931,7.030857476,2,1131,7.030857476,7.030857476
0.004902161,0.002278465,0.003729325,0.002763799,-0.353061313,24,145.2916085,78.13654123,14.8735434,1.859457895,117,0.49223667,0.241474501,7.033506484,2,1134,7.033506484,7.033506484
0.004905866,0.002192666,0.00371653,0.002749893,-0.358796436,22,135.2988889,78.3693292,14.55595966,1.726426528,119,0.492710063,0.24113707,7.036148494,2,1137,7.036148494,7.036148494
0.004909572,0.002106867,0.003703734,0.002735988,-0.36453156,22,129.9857658,78.60211717,14.23837593,1.653718379,116,0.493183456,0.24079964,7.038783541,2,1140,7.038783541,7.038783541
0.004913277,0.002021068,0.003690939,0.002722082,-0.370266684,25,178.9833283,78.83490514,13.92079219,2.27035636,120,0.493656849,0.240462209,7.041411664,2,1143,7.041411664,7.041411664
0.004916982,0.001935269,0.003678143,0.002708176,-0.376001807,24,143.4417178,79.06769311,6.298782476,1.814163436,117,0.494130242,0.240124779,7.044032897,2,1146,7.044032897,7.044032897
0.004920687,0.001849471,0.003665348,0.002694271,-0.381736931,24,138.6818288,79.30048108,5.981198738,1.748814471,124,0.494603635,0.239787348,7.046647278,2,1149,7.046647278,7.046647278
0.004924392,0.001763672,0.003652552,0.002680365,-0.387472055,24,133.9219399,79.53326905,5.663615,1.683848049,118,0.495077029,0.239449917,7.049254841,2,1152,7.049254841,7.049254841
0.004928097,0.001677873,0.003639757,0.00266646,-0.393207178,22,129.162051,79.76605702,5.346031262,1.619260821,128,0.495550422,0.239112487,7.051855623,2,1155,7.051855623,7.051855623
0.004931803,0.001592074,0.003626962,0.002652554,-0.398942302,26,269.3082988,79.99884499,5.028447524,3.366402338,127,0.496023815,0.238775056,7.054449658,2,1158,7.054449658,7.054449658
0.004935508,0.001506275,0.003614166,0.002638649,-0.404677426,24,326.8709536,80.23163296,4.710863786,4.074090749,127,0.496497208,0.238437626,7.057036982,2,1161,7.057036982,7.057036982
0.004939213,0.001420476,0.003601371,0.002624743,-0.41041255,26,145.2916085,109.4567893,15.19112714,1.327387816,120,0.496970601,0.238100195,7.059617628,2,1164,7.059617628,7.059617628
0.004942918,0.001334678,0.003588575,0.002610837,-0.416147673,26,135.2988889,57.72904651,14.8735434,2.343688266,123,0.497443994,0.237762765,7.062191632,2,1167,7.062191632,7.062191632
0.004946623,0.001248879,0.00357578,0.002596932,-0.421882797,24,129.9857658,86.2674032,14.55595966,1.506777311,115,0.497917387,0.237425334,7.064759028,2,1170,7.064759028,7.064759028
0.004950329,0.00116308,0.003562984,0.002583026,-0.427617921,24,178.9833283,57.72904651,14.23837593,3.100403335,121,0.49839078,0.237087903,7.067319849,2,1173,7.067319849,7.067319849
0.004954034,0.002278465,0.003550189,0.002569121,-0.433353044,24,143.4417178,63.89236374,13.92079219,2.245052607,128,0.498864174,0.236750473,7.069874128,2,1176,7.069874128,7.069874128
0.004957739,0.002192666,0.003537393,0.002555215,-0.439088168,24,138.6818288,68.47654,6.298782476,2.025245856,127,0.499337567,0.236413042,7.072421901,2,1179,7.072421901,7.072421901
0.004961444,0.002106867,0.003524598,0.00254131,-0.444823292,25,133.9219399,58.89787,5.981198738,2.273799374,126,0.49981096,0.236075612,7.074963198,2,1182,7.074963198,7.074963198
0.004965149,0.002021068,0.003511802,0.002527404,-0.450558415,25,129.162051,87.48897,5.663615,1.476323827,116,0.500284353,0.235738181,7.077498054,2,1185,7.077498054,7.077498054
0.004968855,0.001935269,0.003499007,0.002513498,-0.456293539,21,269.3082988,72.56757,5.346031262,3.711138444,128,0.500757746,0.235400751,7.0800265,2,1188,7.0800265,7.0800265
0.00497256,0.001849471,0.003486212,0.002499593,-0.462028663,25,326.8709536,64.56897,5.028447524,5.062353536,124,0.501231139,0.23506332,7.082548569,2,1191,7.082548569,7.082548569
0.004976265,0.001763672,0.003473416,0.002485687,-0.467763786,22,145.2916085,63.44677,4.710863786,2.28997644,124,0.501704532,0.234725889,7.085064294,2,1194,7.085064294,7.085064294
0.00497997,0.001677873,0.003460621,0.002471782,-0.47349891,26,135.2988889,78.34678,5.346031262,1.726923415,115,0.502177925,0.234388459,7.087573706,2,1197,7.087573706,7.087573706
0.004983675,0.001592074,0.003447825,0.002457876,-0.479234034,23,129.9857658,78.34678,5.028447524,1.659107953,124,0.502651318,0.234051028,7.090076836,2,1200,7.090076836,7.090076836
0.004987381,0.001506275,0.00343503,0.002443971,-0.484969157,26,178.9833283,63.98753,4.710863786,2.797159514,117,0.503124712,0.233713598,7.092573716,2,1203,7.092573716,7.092573716
0.004991086,0.001420476,0.003422234,0.002430065,-0.490704281,21,143.4417178,76.9043812,15.19112714,1.865195656,121,0.503598105,0.233376167,7.095064377,2,1206,7.095064377,7.095064377
0.004994791,0.001334678,0.003409439,0.002416159,-0.496439405,23,138.6818288,89.349862,14.8735434,1.552121355,124,0.504071498,0.233038737,7.097548851,2,1209,7.097548851,7.097548851
0.004998496,0.001248879,0.003396643,0.002402254,-0.502174528,22,133.9219399,59.72904651,14.55595966,2.242157673,117,0.504544891,0.232701306,7.100027167,2,1212,7.100027167,7.100027167
0.005002201,0.00116308,0.003383848,0.002388348,-0.507909652,23,129.162051,66.0934678,14.23837593,1.954233229,125,0.505018284,0.232363876,7.102499356,2,1215,7.102499356,7.102499356
0.005005906,0.002278465,0.003371053,0.002374443,-0.513644776,26,129.162051,55.8762834,13.92079219,2.311571979,121,0.505491677,0.232026445,7.104965448,2,1218,7.104965448,7.104965448
0.005009612,0.002192666,0.003358257,0.002360537,-0.5193799,22,269.3082988,123.8645389,6.298782476,2.174216295,123,0.50596507,0.231689014,7.107425474,2,1221,7.107425474,7.107425474
0.005013317,0.002106867,0.003345462,0.002346632,-0.525115023,22,326.8709536,57.72904651,5.981198738,5.662157499,118,0.506438463,0.231351584,7.109879463,2,1224,7.109879463,7.109879463
0.005017022,0.002021068,0.003332666,0.002332726,-0.530850147,21,145.2916085,76.19087488,4.710863786,1.906942383,120,0.506911857,0.231014153,7.112327445,2,1227,7.112327445,7.112327445
0.005020727,0.001935269,0.003319871,0.00231882,-0.536585271,22,135.2988889,57.72904651,15.19112714,2.343688266,121,0.50738525,0.230676723,7.114769448,2,1230,7.114769448,7.114769448
0.005024432,0.001849471,0.003307075,0.002304915,-0.542320394,24,129.9857658,123.8645389,14.8735434,1.049418719,119,0.507858643,0.230339292,7.117205503,2,1233,7.117205503,7.117205503
0.005028138,0.001763672,0.00329428,0.002291009,-0.548055518,21,178.9833283,79.876381,14.55595966,2.240754101,116,0.508332036,0.230001862,7.119635638,2,1236,7.119635638,7.119635638
0.005031843,0.001677873,0.003281484,0.002277104,-0.553790642,21,143.4417178,52.98754,14.23837593,2.707083925,121,0.508805429,0.229664431,7.122059882,2,1239,7.122059882,7.122059882
0.005035548,0.001592074,0.003268689,0.002263198,-0.559525765,22,138.6818288,89.67543,13.92079219,1.546486355,120,0.509278822,0.229327,7.124478262,2,1242,7.124478262,7.124478262
0.005039253,0.001506275,0.003255894,0.002249292,-0.565260889,23,133.9219399,75.45372,6.298782476,1.7748885,118,0.509752215,0.22898957,7.126890809,2,1245,7.126890809,7.126890809
0.005042958,0.001420476,0.003243098,0.002235387,-0.570996013,22,129.162051,78.65487,5.981198738,1.642136729,121,0.510225608,0.228652139,7.129297549,2,1248,7.129297549,7.129297549
0.005046664,0.001334678,0.003230303,0.002221481,-0.576731136,23,269.3082988,78.65487,5.663615,3.423924021,118,0.510699001,0.228314709,7.13169851,2,1251,7.13169851,7.13169851
0.005050369,0.001248879,0.003217507,0.002207576,-0.58246626,23,326.8709536,71.98165,5.346031262,4.541031688,124,0.511172395,0.227977278,7.134093721,2,1254,7.134093721,7.134093721
0.005054074,0.00116308,0.003204712,0.00219367,-0.588201384,26,145.2916085,68.56349,5.028447524,2.119081285,119,0.511645788,0.227639848,7.136483209,2,1257,7.136483209,7.136483209
0.005057779,0.002278465,0.003191916,0.002179765,-0.593936507,21,135.2988889,71.67361,4.710863786,1.887708585,128,0.512119181,0.227302417,7.138867,2,1260,7.138867,7.138867
0.005061484,0.002192666,0.003179121,0.002165859,-0.599671631,22,129.9857658,69.65378,5.346031262,1.866169586,119,0.512592574,0.226964986,7.141245122,2,1263,7.141245122,7.141245122
0.00506519,0.002106867,0.003166325,0.002151953,-0.605406755,24,178.9833283,77.90375326,5.028447524,2.297493007,118,0.513065967,0.226627556,7.143617603,2,1266,7.143617603,7.143617603
0.005068895,0.002021068,0.00315353,0.002138048,-0.611141878,26,143.4417178,78.13654123,4.710863786,1.835782791,124,0.51353936,0.226290125,7.145984468,2,1269,7.145984468,7.145984468
0.0050726,0.001935269,0.003140734,0.002124142,-0.616877002,25,138.6818288,78.3693292,15.19112714,1.769593159,120,0.514012753,0.225952695,7.148345744,2,1272,7.148345744,7.148345744
0.005076305,0.001849471,0.003127939,0.002110237,-0.622612126,25,133.9219399,78.60211717,14.8735434,1.703795581,121,0.514486146,0.225615264,7.150701458,2,1275,7.150701458,7.150701458
0.00508001,0.001763672,0.003115144,0.002096331,-0.62834725,25,129.162051,78.83490514,14.55595966,1.638386585,115,0.51495954,0.225277834,7.153051635,2,1278,7.153051635,7.153051635
0.005083715,0.001677873,0.003102348,0.002082426,-0.634082373,26,269.3082988,79.06769311,14.23837593,3.406047252,117,0.515432933,0.224940403,7.155396302,2,1281,7.155396302,7.155396302
0.005087421,0.001592074,0.003089553,0.00206852,-0.639817497,23,326.8709536,79.30048108,13.92079219,4.121929012,123,0.515906326,0.224602972,7.157735484,2,1284,7.157735484,7.157735484
0.005091126,0.001506275,0.003076757,0.002054614,-0.645552621,24,145.2916085,79.53326905,4.710863786,1.826802925,125,0.516379719,0.224265542,7.160069208,2,1287,7.160069208,7.160069208
0.005094831,0.001420476,0.003063962,0.002040709,-0.651287744,23,135.2988889,79.76605702,15.19112714,1.696196276,115,0.516853112,0.223928111,7.162397497,2,1290,7.162397497,7.162397497
0.005098536,0.001334678,0.003051166,0.002026803,-0.657022868,21,129.9857658,79.99884499,14.8735434,1.624845531,115,0.517326505,0.223590681,7.164720379,2,1293,7.164720379,7.164720379
0.005102241,0.001248879,0.003038371,0.002012898,-0.662757992,23,178.9833283,80.23163296,14.55595966,2.230832425,128,0.517799898,0.22325325,7.167037877,2,1296,7.167037877,7.167037877
0.005105947,0.00116308,0.003025575,0.001998992,-0.668493115,24,143.4417178,80.46442093,14.23837593,1.782672591,122,0.518273291,0.22291582,7.169350017,2,1299,7.169350017,7.169350017
0.005109652,-0.010591362,0.00301278,0.001985087,-0.674228239,21,138.6818288,80.6972089,13.92079219,1.718545545,119,0.518746684,0.222578389,7.171656823,2,1302,7.171656823,7.171656823
0.005113357,0.001935269,0.002999985,0.001971181,-0.679963363,22,133.9219399,80.92999687,6.298782476,1.65478741,116,0.519220078,0.222240959,7.17395832,2,1305,7.17395832,7.17395832
0.005117062,0.001849471,0.002987189,0.001957275,-0.685698486,25,129.162051,81.16278484,5.981198738,1.591395012,124,0.519693471,0.221903528,7.176254532,2,1308,7.176254532,7.176254532
0.005120767,0.001763672,0.002974394,0.00194337,-0.69143361,23,326.8709536,114.4514645,4.710863786,2.855978776,122,0.520166864,0.221566097,7.178545484,2,1311,7.178545484,7.178545484
0.005124473,0.001677873,0.002961598,0.001929464,-0.697168734,23,145.2916085,114.6842525,15.19112714,1.266883686,119,0.520640257,0.221228667,7.180831199,2,1314,7.180831199,7.180831199
0.005128178,0.001592074,0.002948803,0.001915559,-0.702903857,25,135.2988889,114.9170405,14.8735434,1.177361411,126,0.52111365,0.220891236,7.183111702,2,1317,7.183111702,7.183111702
0.005131883,0.001506275,0.002936007,0.001901653,-0.708638981,21,129.9857658,83.0250886,14.55595966,1.56562032,122,0.521587043,0.220553806,7.185387016,2,1320,7.185387016,7.185387016
0.005135588,0.001420476,0.002923212,0.001887747,-0.714374105,24,178.9833283,83.25787657,14.23837593,2.149746495,117,0.522060436,0.220216375,7.187657164,2,1323,7.187657164,7.187657164
0.005139293,0.001334678,0.002910416,0.001873842,-0.720109228,26,143.4417178,83.49066453,5.028447524,1.718056966,119,0.522533829,0.219878945,7.189922171,2,1326,7.189922171,7.189922171
0.005142998,0.001248879,0.002897621,0.001859936,-0.725844352,22,138.6818288,83.7234525,4.710863786,1.656427497,125,0.523007223,0.219541514,7.192182059,2,1329,7.192182059,7.192182059
0.005146704,0.00116308,0.002884825,0.001846031,-0.731579476,24,133.9219399,83.95624047,15.19112714,1.595139791,115,0.523480616,0.219204083,7.194436851,2,1332,7.194436851,7.194436851
0.005150409,0.002278465,0.00287203,0.001832125,-0.7373146,22,129.162051,84.18902844,14.8735434,1.534191015,115,0.523954009,0.218866653,7.196686571,2,1335,7.196686571,7.196686571
0.005154114,0.002192666,0.002859235,0.00181822,-0.743049723,24,269.3082988,84.42181641,14.55595966,3.190032035,117,0.524427402,0.218529222,7.198931241,2,1338,7.198931241,7.198931241
0.005157819,0.002106867,0.002846439,0.001804314,-0.748784847,22,326.8709536,84.65460438,14.23837593,3.861230656,118,0.524900795,0.218191792,7.201170883,2,1341,7.201170883,7.201170883
0.005161524,0.002021068,0.002833644,0.001790408,-0.754519971,26,145.2916085,84.88739235,13.92079219,1.711580536,128,0.525374188,0.217854361,7.203405521,2,1344,7.203405521,7.203405521
0.00516523,0.001935269,0.002820848,0.001776503,-0.760255094,24,135.2988889,85.12018032,4.710863786,1.589504256,115,0.525847581,0.217516931,7.205635176,2,1347,7.205635176,7.205635176
0.005168935,0.001849471,0.002808053,0.001762597,-0.765990218,22,129.9857658,85.35296829,15.19112714,1.522920273,127,0.526320974,0.2171795,7.207859871,2,1350,7.207859871,7.207859871
0.00517264,0.001935269,0.002795257,0.001748692,-0.771725342,25,178.9833283,85.58575626,14.8735434,2.091274718,125,0.526794367,0.216842069,7.210079628,2,1353,7.210079628,7.210079628
0.005176345,0.001849471,0.002782462,0.001734786,-0.777460465,25,326.8709536,85.81854423,14.55595966,3.808861552,118,0.527267761,0.216504639,7.212294469,2,1356,7.212294469,7.212294469
0.00518005,0.001763672,0.002769666,0.001720881,-0.783195589,22,145.2916085,86.0513322,14.23837593,1.688429508,125,0.527741154,0.216167208,7.214504414,2,1359,7.214504414,7.214504414
0.005183756,0.001677873,0.002756871,0.001706975,-0.788930713,21,135.2988889,86.28412017,13.92079219,1.56806245,118,0.528214547,0.215829778,7.216709487,2,1362,7.216709487,7.216709487
0.005187461,0.001592074,0.002744076,0.001693069,-0.794665836,24,129.9857658,86.51690814,6.298782476,1.502431936,120,0.52868794,0.215492347,7.218909708,2,1365,7.218909708,7.218909708
